shipment_id,supplier,product,country,shipment_mode,scheduled_delivery_date,predicted_severe_delay_probability,risk_rank,review_flag,total_value_usd,top_prediction_contributors
ASN-29095,HETERO LABS LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Namibia,Air,2014-11-19,0.0,1241,0,279339.84,Not computed
ASN-29096,HETERO LABS LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Namibia,Air,2014-11-19,0.0,1242,0,277847.64,Not computed
ASN-29097,HETERO LABS LIMITED,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Namibia,Air,2014-11-19,0.0,1243,0,282254.95,Not computed
ASN-29450,S. BUYS WHOLESALER,"Darunavir 300mg [Prezista], tablets, 120 Tabs",South Africa,Truck,2014-11-19,0.0,1244,0,17568.09,Not computed
ASN-28229,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Ghana,Air,2014-11-21,0.0,1245,0,166708.63,Not computed
ASN-29098,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Darunavir 600mg [Prezista], tablets, 60 Tabs",Mozambique,Air,2014-11-21,0.0,1246,0,2700.0,Not computed
ASN-29195,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Haiti,Air,2014-11-24,0.0,1247,0,8935.5,Not computed
ASN-29183,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Namibia,Air,2014-11-25,0.0,1248,0,321720.0,Not computed
ASN-29184,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Namibia,Air,2014-11-25,0.0,1249,0,306180.0,Not computed
ASN-28777,MICRO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Vietnam,Air,2014-11-26,0.0,1250,0,104992.0,Not computed
ASN-29006,MICRO LABS LIMITED,"Efavirenz 200mg, capsule, 90 Caps",Zimbabwe,Air,2014-11-28,0.0,1251,0,23386.22,Not computed
ASN-28530,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Zambia,Air,2014-12-01,0.0,1252,0,19900.0,Not computed
ASN-29261,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Côte d'Ivoire,Air,2014-12-01,0.0,1253,0,20000.0,Not computed
ASN-29421,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Cameroon,Air,2014-12-02,0.0,1254,0,9600.0,Not computed
ASN-29320,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Côte d'Ivoire,Air,2014-12-04,0.0,1255,0,50000.0,Not computed
ASN-28430,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Tanzania,Air,2014-12-10,0.0,1256,0,40320.0,Not computed
ASN-29130,HETERO LABS LIMITED,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Guyana,Air,2014-12-10,0.0,1257,0,12158.25,Not computed
ASN-29497,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Haiti,Air,2014-12-10,0.0,1258,0,1863.2,Not computed
ASN-29499,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Darunavir 600mg [Prezista], tablets, 60 Tabs",Haiti,Air,2014-12-10,0.0,1259,0,5994.0,Not computed
ASN-29167,CIPLA LIMITED,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",South Sudan,Air,2014-12-11,0.0,1260,0,1206.5,Not computed
ASN-29372,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-17,0.0,1261,0,183820.0,Not computed
ASN-29373,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-17,0.0,1262,0,201600.0,Not computed
ASN-29374,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-17,0.0,1263,0,218988.0,Not computed
ASN-29375,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-17,0.0,1264,0,201600.0,Not computed
ASN-29376,HETERO LABS LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-17,0.0,1265,0,139192.0,Not computed
ASN-28850,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Rwanda,Ocean,2014-12-19,0.0,1266,0,577380.0,Not computed
ASN-29338,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Uganda,Air,2014-12-19,0.0,1267,0,200000.0,Not computed
ASN-29409,"Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",South Sudan,Air,2014-12-22,0.0,1268,0,32870.0,Not computed
ASN-29384,HETERO LABS LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-24,0.0,1269,0,187620.0,Not computed
ASN-29385,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-24,0.0,1270,0,198240.0,Not computed
ASN-29386,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-12-24,0.0,1271,0,90440.0,Not computed
DN-3855,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Mozambique,Truck,2014-12-31,0.0,1272,0,7976.8,Not computed
ASN-28761,MICRO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Haiti,Ocean,2015-01-09,0.0,1273,0,225144.9,Not computed
ASN-29503,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",South Sudan,Air,2015-01-09,0.0,1274,0,16896.0,Not computed
ASN-29588,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Vietnam,Air,2015-01-15,0.0,1275,0,267608.0,Not computed
ASN-29589,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Vietnam,Air,2015-01-15,0.0,1276,0,4652.0,Not computed
ASN-29770,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Vietnam,Air,2015-01-15,0.0,1277,0,56700.0,Not computed
ASN-29771,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir 300mg, tablets, 60 Tabs",Vietnam,Air,2015-01-15,0.0,1278,0,13308.0,Not computed
ASN-29592,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Vietnam,Air,2015-01-16,0.0,1279,0,340592.0,Not computed
ASN-29593,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Vietnam,Air,2015-01-16,0.0,1280,0,4652.0,Not computed
ASN-30197,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Mozambique,Air,2015-01-20,0.0,1281,0,2220.0,Not computed
ASN-29944,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Zambia,Air,2015-01-21,0.0,1282,0,96000.0,Not computed
ASN-29971,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",Côte d'Ivoire,Air,2015-01-23,0.0,1283,0,65720.0,Not computed
ASN-29972,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",Côte d'Ivoire,Air,2015-01-23,0.0,1284,0,28700.0,Not computed
ASN-29876,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",Burundi,Air,2015-01-26,0.0,1285,0,11426.4,Not computed
DN-4071,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Uganda,Truck,2015-02-02,0.0,1286,0,66764.6,Not computed
ASN-29746,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Air,2015-02-03,0.0,1287,0,0.01,Not computed
ASN-29747,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Air,2015-02-03,0.0,1288,0,2845.5,Not computed
ASN-27786,IMRES B.V.,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs","Congo, DRC",Air,2015-02-05,0.0,1289,0,37401.0,Not computed
ASN-29768,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Vietnam,Air,2015-02-05,0.0,1290,0,170200.0,Not computed
ASN-29769,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir 300mg, tablets, 60 Tabs",Vietnam,Air,2015-02-05,0.0,1291,0,9981.0,Not computed
ASN-30231,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Haiti,Air,2015-02-06,0.0,1292,0,2592.0,Not computed
ASN-30261,"Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Mozambique,Air,2015-02-10,0.0,1293,0,1598.7,Not computed
ASN-29533,MICRO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs","Congo, DRC",Air,2015-02-12,0.0,1294,0,6835.28,Not computed
ASN-30093,HETERO LABS LIMITED,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Haiti,Air,2015-02-12,0.0,1295,0,334095.84,Not computed
ASN-29946,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Côte d'Ivoire,Air,2015-02-16,0.0,1296,0,380000.0,Not computed
ASN-30569,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Darunavir 600mg [Prezista], tablets, 60 Tabs",Mozambique,Air,2015-02-16,0.0,1297,0,14904.0,Not computed
ASN-30276,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Rwanda,Air,2015-02-18,0.0,1298,0,11808.0,Not computed
ASN-30384,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",Burundi,Air,2015-02-18,0.0,1299,0,16422.0,Not computed
ASN-30481,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Rwanda,Air,2015-02-18,0.0,1300,0,98343.0,Not computed
ASN-30485,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Rwanda,Air,2015-02-18,0.0,1301,0,98784.0,Not computed
ASN-30487,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Rwanda,Air,2015-02-18,0.0,1302,0,99225.0,Not computed
ASN-30488,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Rwanda,Air,2015-02-18,0.0,1303,0,100425.5,Not computed
ASN-29141,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Swaziland,Air,2015-02-19,0.0,1304,0,3315.0,Not computed
ASN-30187,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Haiti,Air,2015-02-20,0.0,1305,0,9800.0,Not computed
ASN-30382,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",Côte d'Ivoire,Air,2015-02-20,0.0,1306,0,28700.0,Not computed
ASN-30570,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",Côte d'Ivoire,Air,2015-02-20,0.0,1307,0,65720.0,Not computed
ASN-29855,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Tanzania,Air,2015-02-23,0.0,1308,0,5376.0,Not computed
ASN-30328,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Haiti,Air,2015-02-26,0.0,1309,0,450000.0,Not computed
ASN-30367,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Haiti,Air,2015-02-26,0.0,1310,0,197232.0,Not computed
DN-4154,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Zambia,Truck,2015-02-27,0.0,1311,0,939895.2,Not computed
DN-4110,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Zambia,Truck,2015-02-28,0.0,1312,0,7960.0,Not computed
ASN-30320,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Vietnam,Air,2015-03-10,0.0,1313,0,19368.0,Not computed
ASN-30737,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Côte d'Ivoire,Air,2015-03-10,0.0,1314,0,15410.0,Not computed
ASN-29092,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Zambia,Air,2015-03-11,0.0,1315,0,109120.0,Not computed
ASN-30066,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Haiti,Air,2015-03-11,0.0,1316,0,768000.0,Not computed
ASN-30803,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Haiti,Air,2015-03-12,0.0,1317,0,39000.0,Not computed
ASN-30067,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Haiti,Ocean,2015-03-13,0.0,1318,0,256000.0,Not computed
ASN-30567,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir 300mg, tablets, 60 Tabs",Haiti,Air,2015-03-13,0.0,1319,0,51433.2,Not computed
ASN-30164,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Vietnam,Air,2015-03-19,0.0,1320,0,72900.0,Not computed
ASN-30672,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Vietnam,Air,2015-03-19,0.0,1321,0,306977.28,Not computed
ASN-30994,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Uganda,Air,2015-03-20,0.0,1322,0,4623.0,Not computed
ASN-30166,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Vietnam,Air,2015-03-23,0.0,1323,0,24300.0,Not computed
ASN-30553,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2015-03-23,0.0,1324,0,217047.6,Not computed
ASN-30554,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2015-03-23,0.0,1325,0,217047.6,Not computed
ASN-30555,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2015-03-23,0.0,1326,0,225654.8,Not computed
ASN-28820,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Zambia,Air,2015-03-26,0.0,1327,0,96000.0,Not computed
ASN-30556,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Vietnam,Air,2015-03-26,0.0,1328,0,36993.0,Not computed
ASN-30811,HETERO LABS LIMITED,"Zidovudine 300mg, tablets, 60 Tabs",Haiti,Air,2015-03-26,0.0,1329,0,5445.0,Not computed
ASN-31240,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Rwanda,Air,2015-03-26,0.0,1330,0,2650.52,Not computed
ASN-30809,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Haiti,Air,2015-03-27,0.0,1331,0,202435.2,Not computed
ASN-30810,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Haiti,Air,2015-03-27,0.0,1332,0,215524.8,Not computed
ASN-30364,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Haiti,Ocean,2015-03-31,0.0,1333,0,492045.84,Not computed
ASN-30940,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Vietnam,Air,2015-03-31,0.0,1334,0,33552.0,Not computed
ASN-30941,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Vietnam,Air,2015-03-31,0.0,1335,0,47160.0,Not computed
DN-4150,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Rwanda,Air,2015-03-31,0.0,1336,0,3315.0,Not computed
ASN-30748,AMSTELFARMA B.V.,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs","Congo, DRC",Air,2015-04-03,0.0,1337,0,19198.0,Not computed
ASN-30196,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Haiti,Ocean,2015-04-09,0.0,1338,0,579125.0,Not computed
ASN-31173,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Côte d'Ivoire,Air,2015-04-09,0.0,1339,0,22960.9,Not computed
ASN-30942,HETERO LABS LIMITED,"Abacavir 300mg, tablets, 60 Tabs",Vietnam,Air,2015-04-14,0.0,1340,0,113680.0,Not computed
ASN-31352,BIO-RAD LABORATORIES (FRANCE),"HIV, Multispot HIV-1/HIV-2 Rapid Test Kit, 50 Tests",Mozambique,Air,2015-04-14,0.0,1341,0,107651.2,Not computed
ASN-31553,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Mozambique,Air,2015-04-15,0.0,1342,0,2740.0,Not computed
ASN-31555,BIO-RAD LABORATORIES (FRANCE),"HIV 1/2, Genie III Kit, 50 Tests",Uganda,Air,2015-04-17,0.0,1343,0,2982.0,Not computed
ASN-30566,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Haiti,Ocean,2015-04-20,0.0,1344,0,84421.26,Not computed
ASN-31235,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Haiti,Air,2015-04-21,0.0,1345,0,39200.0,Not computed
ASN-31408,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",Burundi,Air,2015-04-21,0.0,1346,0,14269.2,Not computed
ASN-31313,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Nigeria,Air,2015-04-22,0.0,1347,0,214560.0,Not computed
ASN-31631,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Zambia,Air,2015-04-23,0.0,1348,0,69838.12,Not computed
ASN-31454,SWORDS LABORATORIES,"Atazanavir 150mg [Reyataz], capsules, 60 Caps",Rwanda,Air,2015-04-27,0.0,1349,0,4468.2,Not computed
ASN-30243,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Tanzania,Air,2015-04-28,0.0,1350,0,26880.0,Not computed
ASN-31018,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Tanzania,Air,2015-04-28,0.0,1351,0,2688.0,Not computed
ASN-31133,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Tanzania,Air,2015-04-28,0.0,1352,0,13440.0,Not computed
ASN-31624,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Ethiopia,Air,2015-04-28,0.0,1353,0,98000.0,Not computed
DN-4180,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Rwanda,Air,2015-04-30,0.0,1354,0,7435.35,Not computed
DN-4214,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Uganda,Truck,2015-04-30,0.0,1355,0,62189.91,Not computed
DN-4215,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Uganda,Truck,2015-04-30,0.0,1356,0,507736.68,Not computed
DN-4216,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-04-30,0.0,1357,0,989760.0,Not computed
ASN-30242,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Zambia,Air,2015-05-05,0.0,1358,0,490960.0,Not computed
ASN-30244,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Zambia,Air,2015-05-05,0.0,1359,0,229040.0,Not computed
ASN-31456,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Mozambique,Air,2015-05-06,0.0,1360,0,822.0,Not computed
ASN-31861,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Darunavir 600mg [Prezista], tablets, 60 Tabs",Mozambique,Air,2015-05-06,0.0,1361,0,5400.0,Not computed
ASN-31129,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",South Sudan,Air,2015-05-08,0.0,1362,0,18816.0,Not computed
ASN-31739,SWORDS LABORATORIES,"Atazanavir 200mg [Reyataz], capsules, 60 Caps",Rwanda,Air,2015-05-08,0.0,1363,0,18928.92,Not computed
ASN-31573,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Haiti,Air,2015-05-11,0.0,1364,0,8239.09,Not computed
ASN-31756,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Rwanda,Air,2015-05-11,0.0,1365,0,3813.48,Not computed
ASN-31166,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Zambia,Air,2015-05-12,0.0,1366,0,254560.0,Not computed
ASN-31659,SWORDS LABORATORIES,"Atazanavir 200mg [Reyataz], capsules, 60 Caps",Rwanda,Air,2015-05-12,0.0,1367,0,43869.6,Not computed
ASN-31163,"Orgenics, Ltd","HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit, 36 Tests",Mali,Air,2015-05-13,0.0,1368,0,8125.0,Not computed
ASN-31590,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Darunavir 600mg [Prezista], tablets, 60 Tabs",Haiti,Air,2015-05-13,0.0,1369,0,32400.0,Not computed
ASN-31775,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Etravirine 100mg [Intelence], tablets, 120 Tabs",Haiti,Air,2015-05-13,0.0,1370,0,5040.0,Not computed
ASN-31818,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uganda,Air,2015-05-14,0.0,1371,0,83200.0,Not computed
ASN-31640,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Zambia,Air,2015-05-18,0.0,1372,0,69807.3,Not computed
ASN-29481,"Orgenics, Ltd","HIV 1/2, DoubleCheck Gold Kit, 20 Tests","Congo, DRC",Air,2015-05-19,0.0,1373,0,19720.8,Not computed
ASN-31431,Orasure Technologies Inc.,"HIV, OraQuick Controls Kit, 3 Vials",Mali,Air,2015-05-20,0.0,1374,0,500.0,Not computed
ASN-31432,Orasure Technologies Inc.,"HIV, OraQuick Controls Kit, 3 Vials",Mali,Air,2015-05-20,0.0,1375,0,825.0,Not computed
ASN-30989,CIPLA LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Haiti,Ocean,2015-05-25,0.0,1376,0,394932.5,Not computed
ASN-30881,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Zambia,Air,2015-05-29,0.0,1377,0,256000.0,Not computed
